#RIC,Domain,Date-Time,GMT Offset,Type,Price,Volume,Exch Time,MMT Classification
PRU.L,Market Price,2021-06-11T10:14:28.011356309Z,+1,Trade,1498.5,43,10:14:27.962664000,12-------PH---
PRU.L,Market Price,2021-06-11T10:14:33.638891356Z,+1,Trade,1498.5,87,10:14:33.588738000,12-------PH---
PRU.L,Market Price,2021-06-11T10:14:33.639040442Z,+1,Trade,1498.5,280,10:14:33.588738000,12-------PH---
PRU.L,Market Price,2021-06-11T10:14:33.639040442Z,+1,Trade,1498.5,7,10:14:33.588738000,12-------P----
PRU.L,Market Price,2021-06-11T10:14:33.639040442Z,+1,Trade,1498.5,12,10:14:33.588738000,12-------PH---
PRU.L,Market Price,2021-06-11T10:14:33.639040442Z,+1,Trade,1498.5,111,10:14:33.588738000,12-------PH---
PRU.L,Market Price,2021-06-11T10:14:33.639040442Z,+1,Trade,1498.5,1266,10:14:33.588998000,12-------PH---
PRU.L,Market Price,2021-06-11T10:14:33.639040442Z,+1,Trade,1498.5,110,10:14:33.588998000,12-------PH---
PRU.L,Market Price,2021-06-11T10:14:33.639040442Z,+1,Trade,1498.5,427,10:14:33.588998000,12-------PH---
PRU.L,Market Price,2021-06-11T10:14:33.639644639Z,+1,Trade,1498.5,493,10:14:33.588998000,12-------PH---
PRU.L,Market Price,2021-06-11T10:14:33.639644639Z,+1,Trade,1498.5,324,10:14:33.588998000,12-------PH---
PRU.L,Market Price,2021-06-11T10:14:33.643088163Z,+1,Trade,1499,480,10:14:33.589374000,12-------PH---
PRU.L,Market Price,2021-06-11T10:14:33.643088163Z,+1,Trade,1499,151,10:14:33.589399000,12-------PH---
PRU.L,Market Price,2021-06-11T10:14:33.643088163Z,+1,Trade,1499.5,308,10:14:33.589408000,12-------PH---
PRU.L,Market Price,2021-06-11T10:14:33.643088163Z,+1,Trade,1499.5,350,10:14:33.589408000,12-------PH---
PRU.L,Market Price,2021-06-11T10:14:33.643088163Z,+1,Trade,1499.5,135,10:14:33.589408000,12-------PH---
PRU.L,Market Price,2021-06-11T10:14:33.643088163Z,+1,Trade,1499.5,244,10:14:33.589408000,12-------PH---
PRU.L,Market Price,2021-06-11T10:14:33.643212527Z,+1,Trade,1499.5,621,10:14:33.589408000,12-------PH---
PRU.L,Market Price,2021-06-11T10:14:33.643212527Z,+1,Trade,1499.5,212,10:14:33.589408000,12-------PH---
PRU.L,Market Price,2021-06-11T10:14:33.643212527Z,+1,Trade,1499.5,100,10:14:33.589408000,12-------PH---
PRU.L,Market Price,2021-06-11T10:14:33.643212527Z,+1,Trade,1499.5,350,10:14:33.589408000,12-------PH---
PRU.L,Market Price,2021-06-11T10:14:33.643212527Z,+1,Trade,1499.5,210,10:14:33.589408000,12-------PH---
PRU.L,Market Price,2021-06-11T10:14:33.643212527Z,+1,Trade,1499.5,138,10:14:33.589479000,12-------PH---
PRU.L,Market Price,2021-06-11T10:14:33.647151577Z,+1,Trade,1500,20,10:14:33.590450000,12-------PH---
PRU.L,Market Price,2021-06-11T10:14:33.647151577Z,+1,Trade,1500,308,10:14:33.590450000,12-------PH---
PRU.L,Market Price,2021-06-11T10:14:33.647151577Z,+1,Trade,1500,610,10:14:33.590450000,12-------PH---
PRU.L,Market Price,2021-06-11T10:14:33.647151577Z,+1,Trade,1500,138,10:14:33.590450000,12-------PH---
PRU.L,Market Price,2021-06-11T10:14:33.647151577Z,+1,Trade,1500,135,10:14:33.590450000,12-------PH---
PRU.L,Market Price,2021-06-11T10:14:33.651600341Z,+1,Trade,1500,75,10:14:33.592761000,12-------PH---
PRU.L,Market Price,2021-06-11T10:14:33.651600341Z,+1,Trade,1500,275,10:14:33.592838000,12-------PH---
PRU.L,Market Price,2021-06-11T10:14:33.651600341Z,+1,Trade,1500,75,10:14:33.592838000,12-------PH---
PRU.L,Market Price,2021-06-11T10:14:33.651600341Z,+1,Trade,1500,962,10:14:33.592904000,12-------PH---
PRU.L,Market Price,2021-06-11T10:14:33.747179024Z,+1,Trade,1499.5,0,10:14:33.681000000,47------MP----
PRU.L,Market Price,2021-06-11T10:14:33.875590226Z,+1,Trade,1500.5,240,10:14:33.826956000,12-------PH---
PRU.L,Market Price,2021-06-11T10:14:33.951285945Z,+1,Trade,1500,34,10:14:33.627347000,47------MP----
PRU.L,Market Price,2021-06-11T10:14:34.203155375Z,+1,Trade,1500,26,10:14:33.635376000,47------MP----
PRU.L,Market Price,2021-06-11T10:14:34.470892871Z,+1,Trade,1500.5,652,10:14:33.777505000,47------MP----
PRU.L,Market Price,2021-06-11T10:14:34.655181019Z,+1,Trade,15,476,10:14:33.861000000,47------MP----
PRU.L,Market Price,2021-06-11T10:14:34.723862769Z,+1,Trade,1500.5,300,10:14:34.673857000,12-------PH---
PRU.L,Market Price,2021-06-11T10:14:34.723862769Z,+1,Trade,1500.5,164,10:14:34.673857000,12-------PH---
PRU.L,Market Price,2021-06-11T10:14:34.723862769Z,+1,Trade,1501,311,10:14:34.673857000,12-------PH---
PRU.L,Market Price,2021-06-11T10:14:34.723862769Z,+1,Trade,1501,2,10:14:34.673857000,12-------PH---
PRU.L,Market Price,2021-06-11T10:14:34.723862769Z,+1,Trade,1500.5,255,10:14:34.674805000,12-------PH---
PRU.L,Market Price,2021-06-11T10:14:34.723862769Z,+1,Trade,1500.5,164,10:14:34.674959000,12-------PH---
PRU.L,Market Price,2021-06-11T10:14:34.766857188Z,+1,Trade,1500.09,38,10:14:33.992642000,45------MP----
PRU.L,Market Price,2021-06-11T10:14:34.799537327Z,+1,Trade,1501,258,10:14:34.750154000,12-------PH---
PRU.L,Market Price,2021-06-11T10:14:34.799537327Z,+1,Trade,1501,240,10:14:34.750154000,12-------PH---
PRU.L,Market Price,2021-06-11T10:14:34.799537327Z,+1,Trade,1501,6,10:14:34.750154000,12-------PH---
PRU.L,Market Price,2021-06-11T10:14:34.926967776Z,+1,Trade,15,250,10:14:33.863000000,47------MP----
PRU.L,Market Price,2021-06-11T10:14:38.310958291Z,+1,Trade,1500,26,10:14:38.262629000,12-------PH---
PRU.L,Market Price,2021-06-11T10:14:38.311106470Z,+1,Trade,1500,298,10:14:38.262629000,12-------PH---
PRU.L,Market Price,2021-06-11T10:14:38.311106470Z,+1,Trade,1500,350,10:14:38.262629000,12-------PH---
PRU.L,Market Price,2021-06-11T10:14:38.311106470Z,+1,Trade,1500,107,10:14:38.262629000,12-------PH---
PRU.L,Market Price,2021-06-11T10:14:38.311106470Z,+1,Trade,1500,529,10:14:38.262629000,12-------PH---
PRU.L,Market Price,2021-06-11T10:14:39.630875307Z,+1,Trade,1500.5,142,10:14:38.919163000,47------MP----
PRU.L,Market Price,2021-06-11T10:14:45.942938871Z,+1,Trade,1500.249,344,10:14:44.259000000,45------MP----
PRU.L,Market Price,2021-06-11T10:15:03.107167412Z,+1,Trade,1500,249,10:15:03.056699000,12-------PH---
PRU.L,Market Price,2021-06-11T10:15:03.495133068Z,+1,Trade,1500.5,242,10:15:03.445615000,12-------PH---
PRU.L,Market Price,2021-06-11T10:15:03.495133068Z,+1,Trade,1500.5,239,10:15:03.445615000,12-------PH---
PRU.L,Market Price,2021-06-11T10:15:03.495133068Z,+1,Trade,1500.5,728,10:15:03.445615000,12-------PH---
PRU.L,Market Price,2021-06-11T10:15:03.495133068Z,+1,Trade,1500.5,333,10:15:03.445615000,12-------PH---
PRU.L,Market Price,2021-06-11T10:15:03.495133068Z,+1,Trade,1500.5,68,10:15:03.445840000,12-------PH---
PRU.L,Market Price,2021-06-11T10:15:03.495133068Z,+1,Trade,1500.5,1336,10:15:03.445840000,12D------PH---
PRU.L,Market Price,2021-06-11T10:15:03.495133068Z,+1,Trade,1500.5,401,10:15:03.445845000,12-------PH---
PRU.L,Market Price,2021-06-11T10:15:03.495483039Z,+1,Trade,1500.5,1003,10:15:03.445845000,12D------PH---
PRU.L,Market Price,2021-06-11T10:15:03.495483039Z,+1,Trade,1500.5,401,10:15:03.445858000,12-------PH---
PRU.L,Market Price,2021-06-11T10:15:03.495483039Z,+1,Trade,1500.5,1003,10:15:03.445858000,12D------PH---
PRU.L,Market Price,2021-06-11T10:15:03.499166640Z,+1,Trade,1500.5,401,10:15:03.445863000,12-------PH---
PRU.L,Market Price,2021-06-11T10:15:03.499166640Z,+1,Trade,1500.5,504,10:15:03.445863000,12D------PH---
PRU.L,Market Price,2021-06-11T10:15:03.499166640Z,+1,Trade,1500.5,151,10:15:03.445870000,12-------PH---
PRU.L,Market Price,2021-06-11T10:15:03.499166640Z,+1,Trade,1500.5,68,10:15:03.445872000,12-------PH---
PRU.L,Market Price,2021-06-11T10:15:03.499166640Z,+1,Trade,1500.5,121,10:15:03.446060000,12-------PH---
PRU.L,Market Price,2021-06-11T10:15:03.499166640Z,+1,Trade,1500.5,61,10:15:03.446162000,12-------PH---
PRU.L,Market Price,2021-06-11T10:15:03.499478908Z,+1,Trade,1500.5,219,10:15:03.446162000,12-------PH---
PRU.L,Market Price,2021-06-11T10:15:03.499478908Z,+1,Trade,1500.5,184,10:15:03.446319000,12-------PH---
PRU.L,Market Price,2021-06-11T10:15:03.499478908Z,+1,Trade,1500.5,217,10:15:03.446319000,12-------PH---
PRU.L,Market Price,2021-06-11T10:15:03.499478908Z,+1,Trade,1500,72,10:15:03.446449000,12-------PH---
PRU.L,Market Price,2021-06-11T10:15:03.499478908Z,+1,Trade,1500,189,10:15:03.446449000,12-------PH---
PRU.L,Market Price,2021-06-11T10:15:03.499478908Z,+1,Trade,1500,299,10:15:03.446449000,12-------PH---
PRU.L,Market Price,2021-06-11T10:15:03.502977882Z,+1,Trade,1500,129,10:15:03.446449000,12-------PH---
PRU.L,Market Price,2021-06-11T10:15:03.503148608Z,+1,Trade,1500,227,10:15:03.446449000,12-------PH---
PRU.L,Market Price,2021-06-11T10:15:03.503148608Z,+1,Trade,1500,350,10:15:03.446449000,12-------PH---
PRU.L,Market Price,2021-06-11T10:15:03.503148608Z,+1,Trade,1500,455,10:15:03.446449000,12-------P----
PRU.L,Market Price,2021-06-11T10:15:03.503148608Z,+1,Trade,1500,745,10:15:03.446449000,12-------PH---
PRU.L,Market Price,2021-06-11T10:15:03.503148608Z,+1,Trade,1500,336,10:15:03.446449000,12-------PH---
PRU.L,Market Price,2021-06-11T10:15:03.503148608Z,+1,Trade,1500,66,10:15:03.446449000,12-------PH---
PRU.L,Market Price,2021-06-11T10:15:03.503148608Z,+1,Trade,1500,100,10:15:03.446521000,12-------PH---
PRU.L,Market Price,2021-06-11T10:15:03.503148608Z,+1,Trade,1500,157,10:15:03.447640000,12-------PH---
PRU.L,Market Price,2021-06-11T10:15:03.503457825Z,+1,Trade,1500,100,10:15:03.447788000,12-------PH---
PRU.L,Market Price,2021-06-11T10:15:03.503457825Z,+1,Trade,1500,1047,10:15:03.447949000,12-------PH---
PRU.L,Market Price,2021-06-11T10:15:03.507413923Z,+1,Trade,1500,157,10:15:03.448262000,12-------PH---
PRU.L,Market Price,2021-06-11T10:15:03.507413923Z,+1,Trade,1499.5,350,10:15:03.448315000,12-------PH---
PRU.L,Market Price,2021-06-11T10:15:03.507413923Z,+1,Trade,1499.5,746,10:15:03.448315000,12-------PH---
PRU.L,Market Price,2021-06-11T10:15:03.527313516Z,+1,Trade,1500.5,79,10:15:03.157907000,47------MP----
PRU.L,Market Price,2021-06-11T10:15:03.802889052Z,+1,Trade,1499.5,1,10:15:03.755242000,12-------PH---
PRU.L,Market Price,2021-06-11T10:15:03.803092447Z,+1,Trade,1499.5,319,10:15:03.755242000,12-------PH---
PRU.L,Market Price,2021-06-11T10:15:03.803092447Z,+1,Trade,1499.5,280,10:15:03.755925000,12-------PH---
PRU.L,Market Price,2021-06-11T10:15:03.819040296Z,+1,Trade,1499.5,351,10:15:03.771774000,12-------PH---
PRU.L,Market Price,2021-06-11T10:15:03.879766206Z,+1,Trade,1499.5,83,10:15:03.829069000,12-------PH---
PRU.L,Market Price,2021-06-11T10:15:04.999849375Z,+1,Trade,1500,333,10:15:04.951112000,12-------PH---
PRU.L,Market Price,2021-06-11T10:15:05.499648042Z,+1,Trade,1500,170,10:15:05.174630000,47------MP----
PRU.L,Market Price,2021-06-11T10:16:11.143257916Z,+1,Trade,1499,269,10:16:11.094371000,12-------PH---
PRU.L,Market Price,2021-06-11T10:16:11.143257916Z,+1,Trade,1499,30,10:16:11.094536000,12-------PH---
PRU.L,Market Price,2021-06-11T10:16:11.143257916Z,+1,Trade,1499,271,10:16:11.094536000,12-------PH---
PRU.L,Market Price,2021-06-11T10:16:38.179475306Z,+1,Trade,1500,246,10:16:38.132245000,12-------PH---
PRU.L,Market Price,2021-06-11T10:16:38.187464920Z,+1,Trade,1500.5,290,10:16:38.137201000,12-------PH---
PRU.L,Market Price,2021-06-11T10:16:41.367068654Z,+1,Trade,1501,354,10:16:41.318663000,12-------P----
PRU.L,Market Price,2021-06-11T10:16:41.367068654Z,+1,Trade,1501,386,10:16:41.318663000,12-------PH---
PRU.L,Market Price,2021-06-11T10:16:41.367068654Z,+1,Trade,1501,135,10:16:41.318663000,12-------P----
PRU.L,Market Price,2021-06-11T10:16:41.367068654Z,+1,Trade,1501,414,10:16:41.318663000,12-------P----
PRU.L,Market Price,2021-06-11T10:16:41.367068654Z,+1,Trade,1501,410,10:16:41.318663000,12-------P----
PRU.L,Market Price,2021-06-11T10:16:41.367068654Z,+1,Trade,1501,405,10:16:41.318663000,12-------PH---
PRU.L,Market Price,2021-06-11T10:16:41.370883470Z,+1,Trade,1501,772,10:16:41.319364000,12-------PH---
PRU.L,Market Price,2021-06-11T10:16:41.371445478Z,+1,Trade,1501,380,10:16:41.319370000,12-------PH---
PRU.L,Market Price,2021-06-11T10:16:41.434869172Z,+1,Trade,1501,86,10:16:41.386581000,12-------PH---
PRU.L,Market Price,2021-06-11T10:16:41.451117677Z,+1,Trade,1501,2,10:16:41.402588000,12-------PH---
PRU.L,Market Price,2021-06-11T10:16:41.459059853Z,+1,Trade,1501,280,10:16:41.411925000,12-------PH---
PRU.L,Market Price,2021-06-11T10:17:02.843127349Z,+1,Trade,1501,189,10:17:02.793588000,12-------PH---
PRU.L,Market Price,2021-06-11T10:17:02.843127349Z,+1,Trade,1501,305,10:17:02.793588000,12-------PH---
PRU.L,Market Price,2021-06-11T10:18:29.075283456Z,+1,Trade,1500.998,120,10:18:27.475000000,45------MP----
PRU.L,Market Price,2021-06-11T10:18:32.030869165Z,+1,Trade,1501.0031,725,10:18:31.164000000,45------MP----
PRU.L,Market Price,2021-06-11T10:19:33.179608885Z,+1,Trade,1500.5,177,10:19:33.130589000,12-------PH---
PRU.L,Market Price,2021-06-11T10:19:33.179608885Z,+1,Trade,1500.5,96,10:19:33.130589000,12-------PH---
PRU.L,Market Price,2021-06-11T10:19:33.179608885Z,+1,Trade,1500.5,297,10:19:33.130589000,12-------PH---
PRU.L,Market Price,2021-06-11T10:19:33.183031308Z,+1,Trade,1500.5,745,10:19:33.130589000,12-------PH---
PRU.L,Market Price,2021-06-11T10:19:33.183031308Z,+1,Trade,1500.5,173,10:19:33.130589000,12-------PH---
PRU.L,Market Price,2021-06-11T10:19:33.183031308Z,+1,Trade,1500.5,317,10:19:33.130589000,12-------PH---
PRU.L,Market Price,2021-06-11T10:19:33.183031308Z,+1,Trade,1500.5,437,10:19:33.131015000,12-------PH---
PRU.L,Market Price,2021-06-11T10:19:33.183031308Z,+1,Trade,1500.5,98,10:19:33.131358000,12-------PH---
PRU.L,Market Price,2021-06-11T10:19:33.183619142Z,+1,Trade,1500.5,292,10:19:33.131825000,12-------PH---
PRU.L,Market Price,2021-06-11T10:19:33.183619142Z,+1,Trade,1500.5,292,10:19:33.132637000,12-------PH---
PRU.L,Market Price,2021-06-11T10:20:10.963623434Z,+1,Trade,1500.5,262,10:20:10.911440000,12-------PH---
PRU.L,Market Price,2021-06-11T10:20:10.963623434Z,+1,Trade,1500.5,30,10:20:10.911766000,12-------PH---
PRU.L,Market Price,2021-06-11T10:20:10.963623434Z,+1,Trade,1500.5,77,10:20:10.911766000,12-------PH---
PRU.L,Market Price,2021-06-11T10:20:10.963623434Z,+1,Trade,1500.5,215,10:20:10.911985000,12-------PH---
PRU.L,Market Price,2021-06-11T10:20:10.963623434Z,+1,Trade,1500.5,297,10:20:10.911985000,12-------PH---
PRU.L,Market Price,2021-06-11T10:20:11.039380697Z,+1,Trade,1500,484,10:20:10.990893000,12-------PH---
PRU.L,Market Price,2021-06-11T10:20:11.039380697Z,+1,Trade,1500,312,10:20:10.990984000,12-------PH---
PRU.L,Market Price,2021-06-11T10:20:11.039380697Z,+1,Trade,1500,96,10:20:10.990984000,12-------PH---
PRU.L,Market Price,2021-06-11T10:20:11.223493836Z,+1,Trade,1499.5,375,10:20:11.175764000,12-------PH---
PRU.L,Market Price,2021-06-11T10:20:11.223493836Z,+1,Trade,1499.5,72,10:20:11.175904000,12-------PH---
PRU.L,Market Price,2021-06-11T10:20:16.775046912Z,+1,Trade,1499.5,375,10:20:16.724347000,12-------PH---
PRU.L,Market Price,2021-06-11T10:20:16.775046912Z,+1,Trade,1499.5,125,10:20:16.724347000,12-------PH---
PRU.L,Market Price,2021-06-11T10:20:16.775046912Z,+1,Trade,1499.5,159,10:20:16.724548000,12-------PH---
PRU.L,Market Price,2021-06-11T10:20:16.775046912Z,+1,Trade,1499.5,149,10:20:16.724548000,12-------PH---
PRU.L,Market Price,2021-06-11T10:20:16.783072150Z,+1,Trade,1499.5,17,10:20:16.736607000,12-------PH---
PRU.L,Market Price,2021-06-11T10:20:21.323159974Z,+1,Trade,1499.5,401,10:20:21.275455000,12-------PH---
PRU.L,Market Price,2021-06-11T10:20:21.323159974Z,+1,Trade,1499.5,401,10:20:21.275548000,12-------PH---
PRU.L,Market Price,2021-06-11T10:20:21.327197893Z,+1,Trade,1499.5,401,10:20:21.275556000,12-------PH---
PRU.L,Market Price,2021-06-11T10:20:21.327197893Z,+1,Trade,1499.5,394,10:20:21.275581000,12-------PH---
PRU.L,Market Price,2021-06-11T10:20:21.327197893Z,+1,Trade,1499.5,7,10:20:21.275925000,12-------PH---
PRU.L,Market Price,2021-06-11T10:20:21.327197893Z,+1,Trade,1499.5,188,10:20:21.275925000,12D------PH---
PRU.L,Market Price,2021-06-11T10:20:21.327197893Z,+1,Trade,1499.5,195,10:20:21.275929000,12-------PH---
PRU.L,Market Price,2021-06-11T10:20:21.327197893Z,+1,Trade,1499.5,195,10:20:21.275936000,12-------PH---
PRU.L,Market Price,2021-06-11T10:20:21.327197893Z,+1,Trade,1499.5,11,10:20:21.276181000,12-------PH---
PRU.L,Market Price,2021-06-11T10:20:21.327197893Z,+1,Trade,1499.5,132,10:20:21.276181000,12D------PH---
PRU.L,Market Price,2021-06-11T10:21:38.855483099Z,+1,Trade,1499.91,640,10:21:37.896387000,45------MP----
PRU.L,Market Price,2021-06-11T10:22:09.299724397Z,+1,Trade,1499.5,42,10:22:09.250925000,12-------PH---
PRU.L,Market Price,2021-06-11T10:22:11.403494422Z,+1,Trade,1499,42,10:22:11.355874000,12-------PH---
PRU.L,Market Price,2021-06-11T10:22:11.403494422Z,+1,Trade,1499,62,10:22:11.356046000,12-------PH---
PRU.L,Market Price,2021-06-11T10:22:32.811427507Z,+1,Trade,1498.5,226,10:22:32.762377000,12-------P----
PRU.L,Market Price,2021-06-11T10:23:32.114928504Z,+1,Trade,1499,329,10:23:32.042279000,45-1----MP----
PRU.L,Market Price,2021-06-11T10:23:37.399683123Z,+1,Trade,1498.998,140,10:23:36.108000000,45------MP----
PRU.L,Market Price,2021-06-11T10:24:25.379927008Z,+1,Trade,1498.5,261,10:24:25.329591000,12-------PH---
PRU.L,Market Price,2021-06-11T10:25:02.310893863Z,+1,Trade,1499,30,10:25:02.239890000,45-1----MP----
PRU.L,Market Price,2021-06-11T10:25:30.135357865Z,+1,Trade,1498.5,138,10:25:30.084928000,12-------PH---
PRU.L,Market Price,2021-06-11T10:25:30.135357865Z,+1,Trade,1498.5,106,10:25:30.084928000,12-------PH---
PRU.L,Market Price,2021-06-11T10:25:46.187317801Z,+1,Trade,1498.5,184,10:25:46.137387000,12-------PH---
PRU.L,Market Price,2021-06-11T10:25:46.187317801Z,+1,Trade,1498.5,110,10:25:46.137387000,12-------PH---
PRU.L,Market Price,2021-06-11T10:25:46.187317801Z,+1,Trade,1498.5,336,10:25:46.137387000,12-------PH---
PRU.L,Market Price,2021-06-11T10:25:46.187317801Z,+1,Trade,1498.5,118,10:25:46.138223000,12-------PH---
PRU.L,Market Price,2021-06-11T10:25:46.187317801Z,+1,Trade,1498.5,232,10:25:46.138363000,12-------PH---
PRU.L,Market Price,2021-06-11T10:25:46.191866594Z,+1,Trade,1498.5,83,10:25:46.143049000,12-------PH---
PRU.L,Market Price,2021-06-11T10:25:46.299389298Z,+1,Trade,1498.5,6,10:25:46.250763000,12-------PH---
PRU.L,Market Price,2021-06-11T10:25:46.430943148Z,+1,Trade,1498.5,322,10:25:46.138727000,47------MP----
PRU.L,Market Price,2021-06-11T10:25:46.555264814Z,+1,Trade,1498,386,10:25:46.507180000,12-------PH---
PRU.L,Market Price,2021-06-11T10:25:46.555264814Z,+1,Trade,1498,160,10:25:46.507215000,12-------PH---
PRU.L,Market Price,2021-06-11T10:25:46.555264814Z,+1,Trade,1498,265,10:25:46.507225000,12-------PH---
PRU.L,Market Price,2021-06-11T10:25:46.555264814Z,+1,Trade,1498,12,10:25:46.507329000,12-------PH---
PRU.L,Market Price,2021-06-11T10:25:46.559256244Z,+1,Trade,1498,136,10:25:46.507329000,12-------PH---
PRU.L,Market Price,2021-06-11T10:26:07.147785205Z,+1,Trade,1498.503,65,10:26:06.710000000,45------MP----
PRU.L,Market Price,2021-06-11T10:27:51.671540726Z,+1,Trade,1498.503,250,10:27:50.469000000,45------MP----
PRU.L,Market Price,2021-06-11T10:27:53.459696168Z,+1,Trade,1498,259,10:27:53.411427000,12-------PH---
PRU.L,Market Price,2021-06-11T10:28:04.526906632Z,+1,Trade,1498.5,364,10:28:04.457575000,45-1----MP----
PRU.L,Market Price,2021-06-11T10:28:16.534872328Z,+1,Trade,1498,101,10:28:16.485635000,12-------PH---
PRU.L,Market Price,2021-06-11T10:28:16.535024715Z,+1,Trade,1498,139,10:28:16.485635000,12-------PH---
PRU.L,Market Price,2021-06-11T10:28:16.535024715Z,+1,Trade,1498,188,10:28:16.485806000,12-------PH---
PRU.L,Market Price,2021-06-11T10:28:16.535024715Z,+1,Trade,1498,350,10:28:16.485806000,12-------PH---
PRU.L,Market Price,2021-06-11T10:28:16.535024715Z,+1,Trade,1498,106,10:28:16.485806000,12-------PH---
PRU.L,Market Price,2021-06-11T10:28:16.535024715Z,+1,Trade,1498,330,10:28:16.486203000,12-------PH---
PRU.L,Market Price,2021-06-11T10:28:23.315536989Z,+1,Trade,1497.5,252,10:28:23.265591000,12-------PH---
PRU.L,Market Price,2021-06-11T10:28:24.731316144Z,+1,Trade,1497.5,59,10:28:24.682834000,12-------PH---
PRU.L,Market Price,2021-06-11T10:28:24.731316144Z,+1,Trade,1497.5,141,10:28:24.682834000,12-------PH---
PRU.L,Market Price,2021-06-11T10:28:24.731316144Z,+1,Trade,1497.5,112,10:28:24.682834000,12-------PH---
PRU.L,Market Price,2021-06-11T10:28:25.926869602Z,+1,Trade,1497.5,167,10:28:25.878063000,12-------PH---
PRU.L,Market Price,2021-06-11T10:28:25.927053072Z,+1,Trade,1497.5,95,10:28:25.878063000,12-------PH---
PRU.L,Market Price,2021-06-11T10:28:28.079731309Z,+1,Trade,1497.5,43,10:28:28.029820000,12-------PH---
PRU.L,Market Price,2021-06-11T10:28:28.079731309Z,+1,Trade,1497.5,451,10:28:28.029820000,12-------PH---
PRU.L,Market Price,2021-06-11T10:28:28.079731309Z,+1,Trade,1497.5,295,10:28:28.029984000,12-------PH---
PRU.L,Market Price,2021-06-11T10:28:28.079731309Z,+1,Trade,1497.5,327,10:28:28.029984000,12-------PH---
PRU.L,Market Price,2021-06-11T10:28:28.079731309Z,+1,Trade,1497.5,228,10:28:28.029984000,12-------PH---
PRU.L,Market Price,2021-06-11T10:28:28.083604110Z,+1,Trade,1497,238,10:28:28.030967000,12-------PH---
PRU.L,Market Price,2021-06-11T10:28:28.083604110Z,+1,Trade,1497,79,10:28:28.031067000,12-------PH---
PRU.L,Market Price,2021-06-11T10:28:28.083604110Z,+1,Trade,1497,823,10:28:28.031067000,12-------PH---
PRU.L,Market Price,2021-06-11T10:28:28.083604110Z,+1,Trade,1497,141,10:28:28.031067000,12-------PH---
PRU.L,Market Price,2021-06-11T10:28:28.111471034Z,+1,Trade,1497.25,23040,10:28:28.051387000,45-1----MP----
PRU.L,Market Price,2021-06-11T10:28:28.602888039Z,+1,Trade,1496.5,262,10:28:28.554796000,12-------PH---
PRU.L,Market Price,2021-06-11T10:28:29.071247932Z,+1,Trade,1496.5,55,10:28:29.023584000,12-------PH---
PRU.L,Market Price,2021-06-11T10:28:29.071247932Z,+1,Trade,1496.5,201,10:28:29.023584000,12-------P----
PRU.L,Market Price,2021-06-11T10:28:30.547725800Z,+1,Trade,1496.5,55,10:28:30.498447000,12-------P----
PRU.L,Market Price,2021-06-11T10:28:33.319601557Z,+1,Trade,1496.5,461,10:28:33.271721000,12-------P----
PRU.L,Market Price,2021-06-11T10:28:33.790869600Z,+1,Trade,1496.5,283,10:28:33.743531000,12-------P----
PRU.L,Market Price,2021-06-11T10:28:33.791499312Z,+1,Trade,1496.5,443,10:28:33.743531000,12-------PH---
PRU.L,Market Price,2021-06-11T10:28:34.366883294Z,+1,Trade,1496.5,262,10:28:34.319775000,12-------P----
PRU.L,Market Price,2021-06-11T10:28:53.090885912Z,+1,Trade,1496.5,250,10:28:53.042377000,12-------PH---
PRU.L,Market Price,2021-06-11T10:29:24.102899410Z,+1,Trade,1496.5,36,10:29:24.052868000,12-------PH---
PRU.L,Market Price,2021-06-11T10:29:24.103437836Z,+1,Trade,1496.5,31,10:29:24.052868000,12-------PH---
PRU.L,Market Price,2021-06-11T10:29:24.103437836Z,+1,Trade,1496.5,339,10:29:24.052868000,12-------PH---
PRU.L,Market Price,2021-06-11T10:29:24.103437836Z,+1,Trade,1496.5,138,10:29:24.052868000,12-------PH---
PRU.L,Market Price,2021-06-11T10:29:24.106885843Z,+1,Trade,1496.5,5,10:29:24.060801000,12-------PH---
PRU.L,Market Price,2021-06-11T10:29:25.927496682Z,+1,Trade,1496.5,345,10:29:25.878563000,12-------PH---
PRU.L,Market Price,2021-06-11T10:29:25.927496682Z,+1,Trade,1496.5,100,10:29:25.878563000,12-------PH---
PRU.L,Market Price,2021-06-11T10:29:25.927496682Z,+1,Trade,1497,107,10:29:25.878563000,12-------PH---
PRU.L,Market Price,2021-06-11T10:29:25.927496682Z,+1,Trade,1496,275,10:29:25.879402000,12-------PH---
PRU.L,Market Price,2021-06-11T10:29:25.927496682Z,+1,Trade,1496,491,10:29:25.879402000,12-------PH---
PRU.L,Market Price,2021-06-11T10:29:25.931430968Z,+1,Trade,1496,100,10:29:25.879402000,12-------PH---
PRU.L,Market Price,2021-06-11T10:29:25.931430968Z,+1,Trade,1496,176,10:29:25.879412000,12-------PH---
PRU.L,Market Price,2021-06-11T10:29:25.931430968Z,+1,Trade,1496,339,10:29:25.879412000,12-------PH---
PRU.L,Market Price,2021-06-11T10:29:25.931430968Z,+1,Trade,1496.5,145,10:29:25.879451000,12-------PH---
PRU.L,Market Price,2021-06-11T10:29:28.734915784Z,+1,Trade,1495.5,653,10:29:28.685346000,12-------PH---
PRU.L,Market Price,2021-06-11T10:29:28.735085712Z,+1,Trade,1495.5,144,10:29:28.685485000,12-------PH---
PRU.L,Market Price,2021-06-11T10:29:28.735085712Z,+1,Trade,1495.5,69,10:29:28.685485000,12-------PH---
